model,anchor_idx,direction,mag_cm,anchor_min_v2v_m,denoised_min_v2v_m,a_correction_m,b_motion_from_anchor_m,b_motion_from_perturbed_m,pullback_m,recovery_0.5cm,recovery_1cm,recovery_2cm,recovery_5cm
uncond,60,0,0,0.016322767361998558,0.0065007456578314304,0.07125691324472427,0.042916152626276016,0.042916152626276016,,False,True,True,True
uncond,61,0,0,0.011580606922507286,0.012175251729786396,0.04331151023507118,0.07321817427873611,0.07321817427873611,,False,False,True,True
uncond,62,0,0,0.011425155214965343,0.03395749628543854,0.04246661812067032,0.03400571271777153,0.03400571271777153,,False,False,False,True
uncond,63,0,0,0.06744912266731262,0.0572981983423233,0.04477841779589653,0.04619920998811722,0.04619920998811722,,False,False,False,False
uncond,64,0,0,0.007142938673496246,0.07021749019622803,0.0492485836148262,0.10301476716995239,0.10301476716995239,,False,False,False,False
uncond,65,0,0,0.10640449821949005,0.037445154041051865,0.037676889449357986,0.06742998212575912,0.06742998212575912,,False,False,False,True
uncond,66,0,0,0.007611551322042942,0.04162866249680519,0.0431792177259922,0.05425160005688667,0.05425160005688667,,False,False,False,True
uncond,67,0,0,0.007673942018300295,0.04692012071609497,0.061484042555093765,0.05256450176239014,0.05256450176239014,,False,False,False,True
uncond,68,0,0,0.025562584400177002,0.04586920887231827,0.03729460760951042,0.07503318041563034,0.07503318041563034,,False,False,False,True
uncond,69,0,0,0.009512090124189854,0.027594370767474174,0.040827203541994095,0.07313605397939682,0.07313605397939682,,False,False,False,True
uncond,70,0,0,0.026510344818234444,0.15953810513019562,0.03879451006650925,0.05651641637086868,0.05651641637086868,,False,False,False,False
uncond,71,0,0,0.013160969130694866,0.07724957913160324,0.08308050036430359,0.06461368501186371,0.06461368501186371,,False,False,False,False
uncond,72,0,0,0.009075991809368134,0.004435034468770027,0.056050971150398254,0.06178095564246178,0.06178095564246178,,True,True,True,True
uncond,73,0,0,0.014946511946618557,0.051828011870384216,0.057343002408742905,0.056565336883068085,0.056565336883068085,,False,False,False,False
uncond,74,0,0,0.00438774423673749,0.011812470853328705,0.05251694843173027,0.05242593213915825,0.05242593213915825,,False,False,True,True
uncond,75,0,0,0.016669638454914093,0.007469266653060913,0.085748590528965,0.06151730939745903,0.06151730939745903,,False,True,True,True
uncond,76,0,0,0.009801417589187622,0.08245738595724106,0.05494212359189987,0.060169804841279984,0.060169804841279984,,False,False,False,False
uncond,77,0,0,0.0022902421187609434,0.08169195055961609,0.04882771149277687,0.08524859696626663,0.08524859696626663,,False,False,False,False
uncond,78,0,0,0.0023032180033624172,0.010633437894284725,0.06160368397831917,0.35713645815849304,0.35713645815849304,,False,False,True,True
uncond,79,0,0,0.008906951174139977,0.07897336035966873,0.06464707851409912,0.09777712821960449,0.09777712821960449,,False,False,False,False
uncond,80,0,0,0.009306210093200207,0.060464125126600266,0.04811667278409004,0.037582941353321075,0.037582941353321075,,False,False,False,False
uncond,81,0,0,0.00739709846675396,0.042162880301475525,0.046107906848192215,0.1004261001944542,0.1004261001944542,,False,False,False,True
uncond,82,0,0,0.007054776884615421,0.04786837473511696,0.0278417207300663,0.04351109266281128,0.04351109266281128,,False,False,False,True
uncond,83,0,0,0.00970439799129963,0.05768542364239693,0.06647588312625885,0.06775334477424622,0.06775334477424622,,False,False,False,False
uncond,84,0,0,0.004746636375784874,0.08315882831811905,0.041987594217061996,0.060969047248363495,0.060969047248363495,,False,False,False,False
uncond,85,0,0,0.024816026911139488,0.13116374611854553,0.05626440793275833,0.0570208914577961,0.0570208914577961,,False,False,False,False
uncond,86,0,0,0.010107539594173431,0.01435247901827097,0.042751092463731766,0.03958836570382118,0.03958836570382118,,False,False,True,True
uncond,87,0,0,0.012878273613750935,0.0325600691139698,0.05614575371146202,0.061406832188367844,0.061406832188367844,,False,False,False,True
uncond,88,0,0,0.008586672134697437,0.0425008088350296,0.037684399634599686,0.029955241829156876,0.029955241829156876,,False,False,False,True
uncond,89,0,0,0.04120989516377449,0.002893864642828703,0.03608335927128792,0.07130974531173706,0.07130974531173706,,True,True,True,True
uncond,90,0,0,0.013215203769505024,0.0947265625,0.06276464462280273,0.06373625248670578,0.06373625248670578,,False,False,False,False
uncond,91,0,0,0.0175798200070858,0.021198801696300507,0.07657590508460999,0.06525234133005142,0.06525234133005142,,False,False,False,True
uncond,92,0,0,0.014828402549028397,0.019631700590252876,0.0326007679104805,0.05400262400507927,0.05400262400507927,,False,False,True,True
uncond,93,0,0,0.010926485992968082,0.02534833550453186,0.02977067418396473,0.051370590925216675,0.051370590925216675,,False,False,False,True
uncond,94,0,0,0.005889813415706158,0.06708493828773499,0.04250214993953705,0.0447276271879673,0.0447276271879673,,False,False,False,False
uncond,95,0,0,0.01174161583185196,0.05239902809262276,0.04056655615568161,0.1046643778681755,0.1046643778681755,,False,False,False,False
uncond,96,0,0,0.006468574982136488,0.026324201375246048,0.030352625995874405,0.043030139058828354,0.043030139058828354,,False,False,False,True
uncond,97,0,0,0.010201456025242805,0.007225902751088142,0.039420418441295624,0.05942726507782936,0.05942726507782936,,False,True,True,True
