source,n_steps,min_v2v_m,contact_dens_5mm,contact_dens_10mm,contact_dens_20mm
chi3d,-1,0.03202804923057556,0.0,0.0,0.0
chi3d,-1,0.1728462129831314,0.0,0.0,0.0
chi3d,-1,0.02658555842936039,0.0,0.0,0.0
chi3d,-1,0.012930236756801605,0.0,0.0,1.8209894960818929e-06
chi3d,-1,0.07803110033273697,0.0,0.0,0.0
chi3d,-1,0.030125904828310013,0.0,0.0,0.0
chi3d,-1,0.0036539623979479074,9.104947480409464e-07,3.6419789921637857e-06,1.6388905351050198e-05
chi3d,-1,0.007080078125,0.0,9.104947480409464e-07,9.104947480409464e-07
chi3d,-1,0.004380946978926659,9.104947480409464e-07,9.104947480409464e-07,5.462968601932516e-06
chi3d,-1,0.00964278168976307,0.0,9.104947480409464e-07,2.731484300966258e-06
chi3d,-1,0.007201113738119602,0.0,9.104947480409464e-07,9.104947821469977e-06
chi3d,-1,0.011383342556655407,0.0,0.0,9.104947480409464e-07
chi3d,-1,0.007941140793263912,0.0,2.731484300966258e-06,1.3657420822710264e-05
chi3d,-1,0.00562053918838501,0.0,2.731484300966258e-06,2.2762369553674944e-05
chi3d,-1,0.00864547397941351,0.0,9.104947480409464e-07,1.8209894960818929e-06
chi3d,-1,0.007588022388517857,0.0,9.104947480409464e-07,1.3657420822710264e-05
chi3d,-1,0.009016691707074642,0.0,9.104947480409464e-07,1.8209895642939955e-05
chi3d,-1,0.012226547114551067,0.0,0.0,9.104947480409464e-07
chi3d,-1,0.006982592400163412,0.0,1.8209894960818929e-06,1.4567915968655143e-05
chi3d,-1,0.0066503118723630905,0.0,9.104947480409464e-07,8.194452675525099e-06
chi3d,-1,0.002652046037837863,9.104947480409464e-07,4.552473910734989e-06,1.6388905351050198e-05
chi3d,-1,0.007627197075635195,0.0,4.552473910734989e-06,1.912038896989543e-05
chi3d,-1,0.0021283687092363834,1.8209894960818929e-06,1.8209894960818929e-06,1.547841020510532e-05
chi3d,-1,0.005359984934329987,0.0,2.731484300966258e-06,2.1851874407730065e-05
chi3d,-1,0.006243511568754911,0.0,9.104947480409464e-07,1.183643144031521e-05
chi3d,-1,0.006309984251856804,0.0,2.731484300966258e-06,1.2746926586260088e-05
chi3d,-1,0.003201874205842614,9.104947480409464e-07,4.552473910734989e-06,1.912038896989543e-05
chi3d,-1,0.007933631539344788,0.0,1.8209894960818929e-06,2.003088411584031e-05
chi3d,-1,0.012482249177992344,0.0,0.0,1.2746926586260088e-05
chi3d,-1,0.002071601804345846,1.8209894960818929e-06,6.373463293130044e-06,3.824077793979086e-05
chi3d,-1,0.016442829743027687,0.0,0.0,2.731484300966258e-06
chi3d,-1,0.00877548847347498,0.0,9.104947480409464e-07,7.2839579843275715e-06
chi3d,-1,0.015320675447583199,0.0,0.0,1.8209894960818929e-06
chi3d,-1,0.0045281341299414635,9.104947480409464e-07,1.547841020510532e-05,0.00012473778042476624
chi3d,-1,0.0015632627764716744,5.462968601932516e-06,2.367286288063042e-05,0.0001666205353103578
chi3d,-1,0.006176323629915714,0.0,2.731484300966258e-06,2.6404348318465054e-05
chi3d,-1,0.007429259829223156,0.0,1.8209894960818929e-06,1.183643144031521e-05
chi3d,-1,0.040947265923023224,0.0,0.0,0.0
chi3d,-1,0.003400485496968031,1.8209894960818929e-06,1.547841020510532e-05,0.00016571005107834935
chi3d,-1,0.0021001771092414856,2.731484300966258e-06,4.006176823168062e-05,0.0001993983460124582
chi3d,-1,0.004632242489606142,9.104947480409464e-07,1.8209894960818929e-06,8.376551704714075e-05
chi3d,-1,0.0035210461355745792,1.8209894960818929e-06,6.373463293130044e-06,5.280869663693011e-05
chi3d,-1,0.0023920799139887094,3.6419789921637857e-06,4.552473910734989e-06,2.1851874407730065e-05
chi3d,-1,0.0027621358167380095,9.104947480409464e-07,1.4567915968655143e-05,0.00010015442239819095
chi3d,-1,0.0050508202984929085,0.0,6.373463293130044e-06,1.547841020510532e-05
chi3d,-1,0.005787729285657406,0.0,4.552473910734989e-06,4.0972263377625495e-05
chi3d,-1,0.00888349860906601,0.0,1.8209894960818929e-06,5.462968601932516e-06
chi3d,-1,0.002740471623837948,2.731484300966258e-06,1.7299400496995077e-05,0.00012929025979246944
buddi_10,10,0.007528878748416901,0.0,1.8209894960818929e-06,2.0941379261785187e-05
buddi_10,10,0.008927004411816597,0.0,9.104947480409464e-07,1.2746926586260088e-05
buddi_10,10,0.0091169448569417,0.0,9.104947480409464e-07,5.462968601932516e-06
buddi_10,10,0.07547973841428757,0.0,0.0,0.0
buddi_10,10,0.04322874918580055,0.0,0.0,0.0
buddi_10,10,0.006183557212352753,0.0,3.6419789921637857e-06,2.0941379261785187e-05
buddi_10,10,0.0021613684948533773,1.8209894960818929e-06,9.104947821469977e-06,7.101859227987006e-05
buddi_10,10,0.0064961593598127365,0.0,2.731484300966258e-06,1.0015442057920154e-05
buddi_10,10,0.012707044370472431,0.0,0.0,1.8209894960818929e-06
buddi_10,10,0.001220703125,3.6419789921637857e-06,7.2839579843275715e-06,2.731484164542053e-05
buddi_10,10,0.0038214053492993116,9.104947480409464e-07,5.462968601932516e-06,1.547841020510532e-05
buddi_10,10,0.022486133500933647,0.0,0.0,0.0
buddi_10,10,0.03276490792632103,0.0,0.0,0.0
buddi_10,10,0.005256115924566984,0.0,2.731484300966258e-06,1.6388905351050198e-05
buddi_10,10,0.14801688492298126,0.0,0.0,0.0
buddi_10,10,0.011567087844014168,0.0,0.0,1.8209895642939955e-05
buddi_10,10,0.010171261616051197,0.0,0.0,7.2839579843275715e-06
buddi_10,10,0.005738602951169014,0.0,9.104947480409464e-07,1.2746926586260088e-05
buddi_10,10,0.00958621222525835,0.0,9.104947480409464e-07,1.0015442057920154e-05
buddi_10,10,0.018765507265925407,0.0,0.0,9.104947480409464e-07
buddi_10,10,0.006132742390036583,0.0,1.8209894960818929e-06,1.547841020510532e-05
buddi_10,10,0.008943681605160236,0.0,9.104947480409464e-07,3.6419789921637857e-06
buddi_10,10,0.0067713274620473385,0.0,9.104947480409464e-07,5.462968601932516e-06
buddi_10,10,0.014120638370513916,0.0,0.0,4.552473910734989e-06
buddi_10,10,0.010613800957798958,0.0,0.0,1.0015442057920154e-05
buddi_10,10,0.0038018582854419947,9.104947480409464e-07,3.6419789921637857e-06,3.2777810702100396e-05
buddi_10,10,0.29161980748176575,0.0,0.0,0.0
buddi_10,10,0.004978014621883631,9.104947480409464e-07,1.8209894960818929e-06,1.547841020510532e-05
buddi_10,10,0.007376926019787788,0.0,9.104947480409464e-07,1.2746926586260088e-05
buddi_10,10,0.035515014082193375,0.0,0.0,0.0
buddi_10,10,0.002176825422793627,9.104947480409464e-07,2.731484300966258e-06,1.2746926586260088e-05
buddi_10,10,0.006732705980539322,0.0,1.8209894960818929e-06,1.2746926586260088e-05
buddi_10,10,0.10408038645982742,0.0,0.0,0.0
buddi_10,10,0.026451822370290756,0.0,0.0,0.0
buddi_10,10,0.0022375858388841152,1.8209894960818929e-06,2.8225336791365407e-05,0.0001511421287432313
buddi_10,10,0.05473972111940384,0.0,0.0,0.0
buddi_10,10,0.010706060566008091,0.0,0.0,8.194452675525099e-06
buddi_10,10,0.0137717816978693,0.0,0.0,9.104947480409464e-07
buddi_10,10,0.014798224903643131,0.0,0.0,1.8209894960818929e-06
buddi_10,10,0.007667142897844315,0.0,3.6419789921637857e-06,9.104947821469977e-06
buddi_10,10,0.007630127016454935,0.0,9.104947480409464e-07,2.731484300966258e-06
buddi_10,10,0.0022706391755491495,9.104947480409464e-07,9.104947480409464e-07,5.462968601932516e-06
buddi_10,10,0.010009765625,0.0,0.0,7.2839579843275715e-06
buddi_10,10,0.006645828951150179,0.0,1.8209894960818929e-06,1.2746926586260088e-05
buddi_10,10,0.00906284712255001,0.0,9.104947480409464e-07,2.2762369553674944e-05
buddi_10,10,0.007307924795895815,0.0,9.104947480409464e-07,8.194452675525099e-06
buddi_10,10,0.002210787497460842,9.104947480409464e-07,9.104947480409464e-07,4.552473910734989e-06
buddi_10,10,0.003686442505568266,9.104947480409464e-07,3.6419789921637857e-06,2.9135831937310286e-05
buddi_10,10,0.010184644721448421,0.0,0.0,1.0015442057920154e-05
buddi_10,10,0.008950343355536461,0.0,1.8209894960818929e-06,5.462968601932516e-06
buddi_10,10,0.005256115924566984,0.0,8.194452675525099e-06,5.280869663693011e-05
buddi_10,10,0.014153840951621532,0.0,0.0,7.2839579843275715e-06
buddi_10,10,0.007589986082166433,0.0,2.731484300966258e-06,1.4567915968655143e-05
buddi_10,10,0.012343596667051315,0.0,0.0,5.462968601932516e-06
buddi_10,10,0.006765823345631361,0.0,1.2746926586260088e-05,8.740749763092026e-05
buddi_10,10,0.005942705553025007,0.0,2.731484300966258e-06,6.373463293130044e-06
buddi_10,10,0.01949918083846569,0.0,0.0,1.8209894960818929e-06
buddi_10,10,0.008451991714537144,0.0,9.104947480409464e-07,1.8209894960818929e-06
buddi_10,10,0.009431857615709305,0.0,9.104947480409464e-07,1.0015442057920154e-05
buddi_10,10,0.0011708573438227177,5.6450673582730815e-05,0.0003614664019551128,0.0018464833265170455
buddi_10,10,0.0035839644260704517,1.8209894960818929e-06,6.373463293130044e-06,3.733028643182479e-05
buddi_10,10,0.005604609381407499,0.0,2.731484300966258e-06,2.003088411584031e-05
buddi_10,10,0.009656679816544056,0.0,9.104947480409464e-07,1.3657420822710264e-05
buddi_10,10,0.00727522699162364,0.0,2.731484300966258e-06,2.6404348318465054e-05
buddi_10,10,0.00435022683814168,1.8209894960818929e-06,3.6419789921637857e-06,9.104947821469977e-06
buddi_10,10,0.012629411183297634,0.0,0.0,6.373463293130044e-06
buddi_10,10,0.012059656903147697,0.0,0.0,8.194452675525099e-06
buddi_10,10,0.015213310718536377,0.0,0.0,9.104947480409464e-07
buddi_10,10,0.005516173783689737,0.0,9.104947480409464e-07,8.194452675525099e-06
buddi_10,10,0.007385001517832279,0.0,9.104947480409464e-07,7.2839579843275715e-06
buddi_10,10,0.00569428876042366,0.0,7.2839579843275715e-06,2.367286288063042e-05
buddi_10,10,0.016881048679351807,0.0,0.0,9.104947480409464e-07
buddi_10,10,0.024926267564296722,0.0,0.0,0.0
buddi_10,10,0.004312383010983467,9.104947480409464e-07,1.2746926586260088e-05,0.00019848786178044975
buddi_10,10,0.009544149972498417,0.0,9.104947480409464e-07,2.2762369553674944e-05
buddi_10,10,0.005898661911487579,0.0,2.731484300966258e-06,1.183643144031521e-05
buddi_10,10,0.010880019515752792,0.0,0.0,6.373463293130044e-06
buddi_10,10,0.011993990279734135,0.0,0.0,7.2839579843275715e-06
buddi_10,10,0.0047872732393443584,9.104947480409464e-07,9.104947480409464e-07,1.183643144031521e-05
buddi_10,10,0.011951674707233906,0.0,0.0,3.6419789921637857e-06
buddi_10,10,0.0027889793273061514,9.104947480409464e-07,1.8209894960818929e-06,1.3657420822710264e-05
buddi_10,10,0.0041082147508859634,9.104947480409464e-07,9.104947480409464e-07,8.194452675525099e-06
buddi_10,10,0.010867000557482243,0.0,0.0,6.373463293130044e-06
buddi_10,10,0.004537995904684067,9.104947480409464e-07,3.6419789921637857e-06,3.2777810702100396e-05
buddi_10,10,0.004901088774204254,9.104947480409464e-07,2.731484300966258e-06,8.194452675525099e-06
buddi_10,10,0.00511531438678503,0.0,8.194452675525099e-06,0.00010470689448993653
buddi_10,10,0.011525791138410568,0.0,0.0,4.552473910734989e-06
buddi_10,10,0.005970224272459745,0.0,1.8209894960818929e-06,1.8209895642939955e-05
buddi_10,10,0.03237781301140785,0.0,0.0,0.0
buddi_10,10,0.011122474446892738,0.0,0.0,6.373463293130044e-06
buddi_10,10,0.003925276920199394,9.104947480409464e-07,9.104947480409464e-07,1.2746926586260088e-05
buddi_10,10,0.01664414256811142,0.0,0.0,2.731484300966258e-06
buddi_10,10,0.004870590288192034,9.104947480409464e-07,9.104947480409464e-07,1.547841020510532e-05
buddi_10,10,0.01992272026836872,0.0,0.0,9.104947480409464e-07
buddi_10,10,0.009241940453648567,0.0,9.104947480409464e-07,1.4567915968655143e-05
buddi_10,10,0.07308169454336166,0.0,0.0,0.0
buddi_10,10,0.011442097835242748,0.0,0.0,4.552473910734989e-06
buddi_10,10,0.014087358489632607,0.0,0.0,1.8209894960818929e-06
buddi_10,10,0.013288293965160847,0.0,0.0,3.6419789921637857e-06
buddi_10,10,0.0050212312489748,0.0,1.8209895642939955e-05,0.00014112668577581644
buddi_10,10,0.006238736677914858,0.0,2.731484300966258e-06,3.186731555615552e-05
buddi_10,10,0.004833737853914499,9.104947480409464e-07,3.6419789921637857e-06,3.550929613993503e-05
buddi_10,10,0.007049494422972202,0.0,9.104947480409464e-07,1.4567915968655143e-05
buddi_10,10,0.01615392044186592,0.0,0.0,1.8209894960818929e-06
buddi_10,10,0.0061739105731248856,0.0,9.104947480409464e-07,9.104947821469977e-06
buddi_10,10,0.008418427780270576,0.0,9.104947480409464e-07,7.2839579843275715e-06
buddi_10,10,0.010104591026902199,0.0,0.0,3.6419789921637857e-06
buddi_10,10,0.0036945180036127567,9.104947480409464e-07,3.6419789921637857e-06,1.0925937203865033e-05
buddi_10,10,0.0069040581583976746,0.0,2.731484300966258e-06,1.0015442057920154e-05
buddi_10,10,0.009539464488625526,0.0,9.104947480409464e-07,1.2746926586260088e-05
buddi_10,10,0.008838092908263206,0.0,9.104947480409464e-07,2.1851874407730065e-05
buddi_10,10,0.008494199253618717,0.0,1.8209894960818929e-06,1.0015442057920154e-05
buddi_10,10,0.0033341064117848873,9.104947480409464e-07,5.462968601932516e-06,5.280869663693011e-05
buddi_10,10,0.011121135205030441,0.0,0.0,7.2839579843275715e-06
buddi_10,10,0.006044637877494097,0.0,1.8209894960818929e-06,9.104947821469977e-06
buddi_10,10,0.048159174621105194,0.0,0.0,0.0
buddi_10,10,0.0048828125,9.104947480409464e-07,2.731484300966258e-06,2.0941379261785187e-05
buddi_10,10,0.005865729413926601,0.0,1.8209894960818929e-06,7.2839579843275715e-06
buddi_10,10,0.0031360432039946318,3.6419789921637857e-06,1.8209895642939955e-05,0.0001393057027598843
buddi_10,10,0.020821085199713707,0.0,0.0,0.0
buddi_10,10,0.0035040772054344416,2.731484300966258e-06,8.194452675525099e-06,6.373463111231104e-05
buddi_10,10,0.005097805988043547,0.0,7.2839579843275715e-06,5.5540178436785936e-05
buddi_10,10,0.007344535551965237,0.0,1.8209894960818929e-06,1.6388905351050198e-05
buddi_10,10,0.02383655309677124,0.0,0.0,0.0
buddi_10,10,0.014001416973769665,0.0,0.0,3.6419789921637857e-06
buddi_10,10,0.12053823471069336,0.0,0.0,0.0
buddi_10,10,0.011927337385714054,0.0,0.0,3.6419789921637857e-06
buddi_10,10,0.006580484565347433,0.0,9.104947480409464e-07,6.373463293130044e-06
buddi_10,10,0.07306897640228271,0.0,0.0,0.0
buddi_10,10,0.009033203125,0.0,9.104947480409464e-07,4.552473910734989e-06
buddi_10,10,0.005596627481281757,0.0,2.731484300966258e-06,1.6388905351050198e-05
buddi_10,10,0.013660971075296402,0.0,0.0,7.2839579843275715e-06
buddi_10,10,0.010288724675774574,0.0,0.0,1.3657420822710264e-05
buddi_10,10,0.005823662504553795,0.0,9.104947480409464e-07,8.194452675525099e-06
buddi_10,10,0.010679583065211773,0.0,0.0,1.2746926586260088e-05
buddi_10,10,0.015518780797719955,0.0,0.0,1.8209894960818929e-06
buddi_10,10,0.011711117811501026,0.0,0.0,3.6419789921637857e-06
buddi_10,10,0.06588178873062134,0.0,0.0,0.0
buddi_10,10,0.0615408718585968,0.0,0.0,0.0
buddi_10,10,0.002204036805778742,9.104947480409464e-07,9.104947480409464e-07,5.462968601932516e-06
buddi_10,10,0.037938542664051056,0.0,0.0,0.0
buddi_10,10,0.12774330377578735,0.0,0.0,0.0
buddi_10,10,0.006894541438668966,0.0,4.552473910734989e-06,3.186731555615552e-05
buddi_10,10,0.007609593216329813,0.0,1.8209894960818929e-06,1.2746926586260088e-05
buddi_10,10,0.009841622784733772,0.0,9.104947480409464e-07,1.2746926586260088e-05
buddi_10,10,0.005273098591715097,0.0,1.8209894960818929e-06,1.6388905351050198e-05
buddi_10,10,0.0025254101492464542,1.2746926586260088e-05,0.00011927480954909697,0.0012054950930178165
buddi_10,10,0.010772662237286568,0.0,0.0,2.731484300966258e-06
buddi_10,10,0.016937008127570152,0.0,0.0,9.104947480409464e-07
buddi_10,10,0.008388282731175423,0.0,9.104947480409464e-07,9.104947821469977e-06
buddi_10,10,0.0044951057061553,9.104947480409464e-07,5.462968601932516e-06,1.2746926586260088e-05
buddi_10,10,0.009294995106756687,0.0,1.8209894960818929e-06,1.0925937203865033e-05
buddi_10,10,0.02460617758333683,0.0,0.0,0.0
buddi_10,10,0.027714531868696213,0.0,0.0,0.0
buddi_10,10,0.0066278669983148575,0.0,9.104947480409464e-07,1.6388905351050198e-05
buddi_10,10,0.011348600499331951,0.0,0.0,7.2839579843275715e-06
buddi_10,10,0.013758791610598564,0.0,0.0,5.462968601932516e-06
buddi_10,10,0.014317135326564312,0.0,0.0,9.104947480409464e-07
buddi_10,10,0.03295265510678291,0.0,0.0,0.0
buddi_10,10,0.003289109794422984,9.104947480409464e-07,9.104947480409464e-07,5.462968601932516e-06
buddi_10,10,0.11143167316913605,0.0,0.0,0.0
buddi_10,10,0.0041861399076879025,9.104947480409464e-07,3.6419789921637857e-06,2.367286288063042e-05
buddi_10,10,0.007374905981123447,0.0,9.104947480409464e-07,1.8209894960818929e-06
buddi_10,10,0.006135171744972467,0.0,2.731484300966258e-06,1.2746926586260088e-05
buddi_10,10,0.009930552914738655,0.0,9.104947480409464e-07,1.547841020510532e-05
buddi_10,10,0.005489093717187643,0.0,2.731484300966258e-06,1.6388905351050198e-05
buddi_10,10,0.00405229302123189,9.104947480409464e-07,1.8209894960818929e-06,7.2839579843275715e-06
buddi_10,10,0.004054131451994181,9.104947480409464e-07,1.8209894960818929e-06,5.462968601932516e-06
buddi_10,10,0.007266004104167223,0.0,1.8209894960818929e-06,6.373463293130044e-06
buddi_10,10,0.009338179603219032,0.0,9.104947480409464e-07,1.183643144031521e-05
buddi_10,10,0.007795314770191908,0.0,2.731484300966258e-06,2.0941379261785187e-05
buddi_10,10,0.002049909206107259,9.104947480409464e-07,1.8209894960818929e-06,1.0015442057920154e-05
buddi_10,10,0.00699005788192153,0.0,3.6419789921637857e-06,1.8209895642939955e-05
buddi_10,10,0.006217203103005886,0.0,9.104947480409464e-07,9.104947821469977e-06
buddi_10,10,0.006247090641409159,0.0,2.731484300966258e-06,6.373463293130044e-06
buddi_10,10,0.004727762658149004,9.104947480409464e-07,1.8209894960818929e-06,3.0046327083255164e-05
buddi_10,10,0.011303209699690342,0.0,0.0,4.552473910734989e-06
buddi_10,10,0.004612901248037815,9.104947480409464e-07,2.731484300966258e-06,2.5493853172520176e-05
buddi_10,10,0.021301882341504097,0.0,0.0,0.0
buddi_10,10,0.07923783361911774,0.0,0.0,0.0
buddi_10,10,0.014670800417661667,0.0,0.0,4.552473910734989e-06
buddi_10,10,0.006922581698745489,0.0,1.8209894960818929e-06,7.2839579843275715e-06
buddi_10,10,0.024592244997620583,0.0,0.0,0.0
buddi_10,10,0.004810561425983906,9.104947480409464e-07,1.7299400496995077e-05,0.00010379640298197046
buddi_10,10,0.015664052218198776,0.0,0.0,6.373463293130044e-06
buddi_10,10,0.0364416167140007,0.0,0.0,0.0
buddi_10,10,0.016085514798760414,0.0,0.0,2.731484300966258e-06
buddi_10,10,0.015910403802990913,0.0,0.0,9.104947480409464e-07
buddi_10,10,0.0018105952767655253,1.8209895642939955e-05,0.0001347532233921811,0.0008831798913888633
buddi_10,10,0.0017220136942341924,1.8209894960818929e-06,1.0015442057920154e-05,2.5493853172520176e-05
buddi_10,10,0.007145024836063385,0.0,6.373463293130044e-06,7.101859227987006e-05
buddi_10,10,0.008712434209883213,0.0,1.8209894960818929e-06,5.462968601932516e-06
buddi_10,10,0.01123312208801508,0.0,0.0,1.2746926586260088e-05
buddi_10,10,0.00993205327540636,0.0,9.104947480409464e-07,2.731484300966258e-06
buddi_10,10,0.015116031281650066,0.0,0.0,6.373463293130044e-06
buddi_10,10,0.004573362413793802,9.104947480409464e-07,9.104947480409464e-07,9.104947480409464e-07
buddi_10,10,0.018437063321471214,0.0,0.0,1.8209894960818929e-06
buddi_10,10,0.004821390844881535,9.104947480409464e-07,6.373463293130044e-06,2.9135831937310286e-05
buddi_10,10,0.009180466644465923,0.0,1.8209894960818929e-06,1.547841020510532e-05
buddi_10,10,0.007764670066535473,0.0,1.8209894960818929e-06,8.194452675525099e-06
buddi_10,10,0.003790081711485982,9.104947480409464e-07,5.462968601932516e-06,6.009265416651033e-05
buddi_10,10,0.00315262982621789,9.104947480409464e-07,6.373463293130044e-06,4.643523061531596e-05
buddi_10,10,0.029785657301545143,0.0,0.0,0.0
buddi_10,10,0.2009878009557724,0.0,0.0,0.0
buddi_10,10,0.0030395262874662876,9.104947480409464e-07,1.8209894960818929e-06,1.183643144031521e-05
buddi_10,10,0.0013810679083690047,2.731484300966258e-06,1.3657420822710264e-05,0.00010106491390615702
buddi_10,10,0.009392277337610722,0.0,9.104947480409464e-07,5.462968601932516e-06
buddi_10,10,0.008928673341870308,0.0,9.104947480409464e-07,8.194452675525099e-06
buddi_10,10,0.010358009487390518,0.0,0.0,8.194452675525099e-06
buddi_10,10,0.0017263349145650864,1.0925937203865033e-05,9.469145152252167e-05,0.0006428093183785677
buddi_10,10,0.05555392801761627,0.0,0.0,0.0
buddi_10,10,0.009677489288151264,0.0,9.104947480409464e-07,1.0925937203865033e-05
buddi_10,10,0.008196000941097736,0.0,2.731484300966258e-06,1.547841020510532e-05
buddi_10,10,0.0047654346562922,9.104947480409464e-07,4.552473910734989e-06,5.189820149098523e-05
buddi_10,10,0.010086879134178162,0.0,0.0,4.552473910734989e-06
buddi_10,10,0.0036294113378971815,9.104947480409464e-07,5.462968601932516e-06,1.183643144031521e-05
buddi_10,10,0.005197673104703426,0.0,1.183643144031521e-05,0.00012746926222462207
buddi_10,10,0.004790384788066149,1.8209894960818929e-06,1.0015442057920154e-05,5.918215902056545e-05
buddi_10,10,0.00682284589856863,0.0,9.104947480409464e-07,2.731484300966258e-06
buddi_10,10,0.007238265126943588,0.0,9.104947480409464e-07,7.2839579843275715e-06
buddi_10,10,0.010233541019260883,0.0,0.0,7.2839579843275715e-06
buddi_10,10,0.004509998485445976,9.104947480409464e-07,5.462968601932516e-06,2.003088411584031e-05
buddi_10,10,0.005865729413926601,0.0,5.462968601932516e-06,3.3688305848045275e-05
buddi_10,10,0.022513948380947113,0.0,0.0,0.0
buddi_10,10,0.008991454727947712,0.0,9.104947480409464e-07,3.6419789921637857e-06
buddi_10,10,0.010134042240679264,0.0,0.0,9.104947821469977e-06
buddi_10,10,0.0091120395809412,0.0,9.104947480409464e-07,4.552473910734989e-06
buddi_10,10,0.0130221052095294,0.0,0.0,6.373463293130044e-06
buddi_10,10,0.013534950092434883,0.0,0.0,4.552473910734989e-06
buddi_10,10,0.005290026310831308,0.0,1.8209894960818929e-06,1.7299400496995077e-05
buddi_10,10,0.006730769295245409,0.0,1.8209894960818929e-06,2.367286288063042e-05
buddi_10,10,0.007617422379553318,0.0,9.104947480409464e-07,9.104947821469977e-06
buddi_10,10,0.004105266649276018,9.104947480409464e-07,1.8209894960818929e-06,6.373463293130044e-06
buddi_10,10,0.00521913031116128,0.0,2.731484300966258e-06,1.547841020510532e-05
buddi_10,10,0.007591949310153723,0.0,1.0925937203865033e-05,0.00010652788478182629
buddi_10,10,0.007277274504303932,0.0,4.552473910734989e-06,2.8225336791365407e-05
buddi_10,10,0.005155935417860746,0.0,5.462968601932516e-06,4.643523061531596e-05
buddi_10,10,0.015817411243915558,0.0,0.0,3.6419789921637857e-06
buddi_10,10,0.008727814070880413,0.0,9.104947480409464e-07,8.194452675525099e-06
buddi_10,10,0.024445170536637306,0.0,0.0,0.0
buddi_10,10,0.016421066597104073,0.0,0.0,1.8209894960818929e-06
buddi_10,10,0.014214771799743176,0.0,0.0,1.8209894960818929e-06
buddi_10,10,0.00283665768802166,9.104947480409464e-07,2.731484300966258e-06,1.7299400496995077e-05
buddi_10,10,0.011171935126185417,0.0,0.0,1.8209894960818929e-06
buddi_10,10,0.02086009830236435,0.0,0.0,0.0
buddi_10,10,0.021706558763980865,0.0,0.0,0.0
buddi_10,10,0.048966024070978165,0.0,0.0,0.0
buddi_10,10,0.009251609444618225,0.0,2.731484300966258e-06,1.0015442057920154e-05
buddi_10,10,0.022791871801018715,0.0,0.0,0.0
buddi_10,10,0.01252158172428608,0.0,0.0,1.183643144031521e-05
buddi_10,10,0.009756465442478657,0.0,9.104947480409464e-07,1.547841020510532e-05
buddi_10,10,0.004179014358669519,2.731484300966258e-06,1.912038896989543e-05,0.00013293224037624896
buddi_10,10,0.005376639310270548,0.0,9.104947480409464e-07,7.2839579843275715e-06
buddi_10,10,0.0187966488301754,0.0,0.0,9.104947480409464e-07
buddi_10,10,0.007425247225910425,0.0,9.104947480409464e-07,9.104947821469977e-06
buddi_10,10,0.007631103508174419,0.0,1.8209894960818929e-06,1.183643144031521e-05
buddi_10,10,0.014154893346130848,0.0,0.0,9.104947480409464e-07
buddi_10,10,0.002685546875,1.8209894960818929e-06,5.462968601932516e-06,5.5540178436785936e-05
buddi_10,10,0.0057334075681865215,0.0,1.8209894960818929e-06,1.547841020510532e-05
buddi_10,10,0.004824480507522821,9.104947480409464e-07,1.8209894960818929e-06,1.0925937203865033e-05
buddi_10,10,0.0136309415102005,0.0,0.0,8.194452675525099e-06
buddi_10,10,0.008604008704423904,0.0,9.104947480409464e-07,2.8225336791365407e-05
buddi_10,10,0.022021092474460602,0.0,0.0,0.0
buddi_10,10,0.006632362026721239,0.0,1.8209894960818929e-06,7.2839579843275715e-06
buddi_10,10,0.01571723446249962,0.0,0.0,2.731484300966258e-06
buddi_10,10,0.0027131482493132353,9.104947480409464e-07,5.462968601932516e-06,2.4583358026575297e-05
buddi_10,10,0.001983407884836197,2.731484300966258e-06,1.2746926586260088e-05,6.373463111231104e-05
buddi_10,10,0.1866753250360489,0.0,0.0,0.0
buddi_10,10,0.006001962814480066,0.0,9.104947480409464e-07,1.912038896989543e-05
buddi_10,10,0.020488183945417404,0.0,0.0,0.0
buddi_10,10,0.006717195734381676,0.0,2.731484300966258e-06,1.0015442057920154e-05
buddi_10,10,0.0071136727929115295,0.0,9.104947480409464e-07,9.104947821469977e-06
buddi_10,10,0.0051356651820242405,0.0,6.373463293130044e-06,4.1882758523570374e-05
buddi_10,10,0.0175874475389719,0.0,0.0,3.6419789921637857e-06
buddi_10,10,0.00727522699162364,0.0,1.8209894960818929e-06,6.373463293130044e-06
buddi_10,10,0.021851608529686928,0.0,0.0,0.0
buddi_10,10,0.010873169638216496,0.0,0.0,7.2839579843275715e-06
buddi_10,10,0.018711432814598083,0.0,0.0,1.8209894960818929e-06
buddi_10,10,0.004453475587069988,9.104947480409464e-07,1.0015442057920154e-05,4.006176823168062e-05
buddi_10,10,0.06167692318558693,0.0,0.0,0.0
buddi_10,10,0.0048828125,9.104947480409464e-07,9.104947480409464e-07,7.2839579843275715e-06
buddi_10,10,0.010469620116055012,0.0,0.0,1.2746926586260088e-05
buddi_10,10,0.0037266449071466923,9.104947480409464e-07,1.8209894960818929e-06,1.0925937203865033e-05
buddi_10,10,0.007048437371850014,0.0,9.104947480409464e-07,1.183643144031521e-05
buddi_10,10,0.004360490944236517,9.104947480409464e-07,9.104947480409464e-07,1.0015442057920154e-05
buddi_10,10,0.005887283012270927,0.0,9.104947480409464e-07,1.0925937203865033e-05
buddi_10,10,0.018538618460297585,0.0,0.0,9.104947480409464e-07
